ID	Name	Team	Position	Age	nhlId	BirthDate
3426	TJ Galiardi	N/A	Forward	33	8474001	1988-04-22
3427	Tage Thompson	Buffalo Sabres	Forward	23	8479420	1997-10-30
3428	Taige Harding	Chicago Blackhawks	Defenseman	19	8482923	2002-01-03
3429	Talyn Boyko	New York Rangers	Goalie	18	8482869	2002-10-16
3430	Tanner Dickinson	St. Louis Blues	Forward	19	8482156	2002-03-05
3431	Tanner Faith	N/A	Defenseman	25	8478068	1995-10-05
3432	Tanner Fritz	N/A	Forward	30	8479206	1991-08-20
3433	Tanner Glass	N/A	Forward	37	8470854	1983-11-29
3434	Tanner Jeannot	Nashville Predators	Forward	24	8479661	1997-05-29
3435	Tanner Kaspick	St. Louis Blues	Forward	23	8479349	1998-01-28
3436	Tanner Kero	Dallas Stars	Forward	29	8478528	1992-07-24
3437	Tanner Laczynski	Philadelphia Flyers	Forward	24	8479550	1997-06-01
3438	Tanner Pearson	Vancouver Canucks	Forward	29	8476871	1992-08-10
3439	Tanner Richard	N/A	Forward	28	8476911	1993-04-06
3440	Tarmo Reunanen	New York Rangers	Defenseman	23	8479462	1998-03-01
3441	Taro Hirose	Detroit Red Wings	Forward	25	8481433	1996-06-30
3442	Tate Olson	N/A	Defenseman	24	8478924	1997-03-21
3443	Taylor Beck	N/A	Forward	30	8475192	1991-05-13
3444	Taylor Cammarata	N/A	Forward	26	8477403	1995-05-13
3445	Taylor Chorney	N/A	Defenseman	34	8471710	1987-04-27
3446	Taylor Fedun	Pittsburgh Penguins	Defenseman	33	8476166	1988-06-04
3447	Taylor Hall	Boston Bruins	Forward	29	8475791	1991-11-14
3448	Taylor Leier	N/A	Forward	27	8476955	1994-02-15
3449	Taylor Makar	Colorado Avalanche	Forward	20	8482953	2001-03-13
3450	Taylor Pyatt	N/A	Forward	40	8467881	1981-08-19
3451	Taylor Raddysh	Tampa Bay Lightning	Forward	23	8479390	1998-02-18
3452	Teddy Blueger	Pittsburgh Penguins	Forward	27	8476927	1994-08-15
3453	Teddy Purcell	N/A	Forward	36	8473962	1985-09-08
3454	Teemu Hartikainen	N/A	Forward	31	8474719	1990-05-03
3455	Teemu Kivihalme	Toronto Maple Leafs	Defenseman	26	8477372	1995-06-17
3456	Teemu Laakso	N/A	Defenseman	34	8471741	1987-08-27
3457	Teemu Pulkkinen	N/A	Forward	29	8475800	1992-01-02
3458	Teemu Selanne	N/A	Forward	51	8457981	1970-07-03
3459	Terrance Amorosa	N/A	Defenseman	26	8477364	1994-11-13
3460	Teuvo Teravainen	Carolina Hurricanes	Forward	27	8476882	1994-09-11
3461	Thatcher Demko	Vancouver Canucks	Goalie	25	8477967	1995-12-08
3462	Theo Jacobsson	San Jose Sharks	Forward	18	8482909	2003-04-06
3463	Theo Peckham	N/A	Defenseman	33	8473525	1987-11-10
3464	Theodor Niederbach	Detroit Red Wings	Forward	19	8482140	2002-02-25
3465	Thimo Nickl	Anaheim Ducks	Defenseman	19	8482127	2001-12-04
3466	Thomas Bordeleau	San Jose Sharks	Forward	19	8482133	2002-01-03
3467	Thomas Chabot	Ottawa Senators	Defenseman	24	8478469	1997-01-30
3468	Thomas Di Pauli	N/A	Forward	27	8476974	1994-04-29
3469	Thomas Greiss	Detroit Red Wings	Goalie	35	8471306	1986-01-29
3470	Thomas Harley	Dallas Stars	Defenseman	20	8481581	2001-08-19
3471	Thomas Hickey	New York Islanders	Defenseman	32	8474066	1989-02-08
3472	Thomas Novak	Nashville Predators	Forward	24	8478438	1997-04-28
3473	Thomas Schemitsch	N/A	Defenseman	24	8478405	1996-10-26
3474	Thomas Spelling	N/A	Forward	28	8477024	1993-02-09
3475	Thomas Vanek	N/A	Forward	37	8470598	1984-01-19
3476	Thomas Vannelli	N/A	Defenseman	26	8477468	1995-01-26
3477	Tim Berni	Columbus Blue Jackets	Defenseman	21	8481072	2000-02-11
3478	Tim Bozon	N/A	Forward	27	8476916	1994-03-24
3479	Tim Brent	N/A	Forward	37	8470283	1984-03-10
3480	Tim Connolly	N/A	Forward	40	8467878	1981-05-07
3481	Tim Erixon	N/A	Defenseman	30	8475148	1991-02-24
3482	Tim Gettinger	New York Rangers	Forward	23	8479364	1998-04-14
3483	Tim Gleason	N/A	Defenseman	38	8469476	1983-01-29
3484	Tim Harrison	N/A	Forward	27	8477389	1994-01-11
3485	Tim Heed	N/A	Defenseman	30	8475841	1991-01-27
3486	Tim Jackman	N/A	Forward	39	8469490	1981-11-14
3487	Tim Kennedy	N/A	Forward	35	8471842	1986-04-30
3488	Tim Schaller	N/A	Forward	30	8477213	1990-11-16
3489	Tim Sestito	N/A	Forward	37	8471636	1984-08-28
3490	Tim Soderlund	Edmonton Oilers	Forward	23	8480203	1998-01-23
3491	Tim Stapleton	N/A	Forward	39	8472379	1982-07-19
3492	Tim Stützle	Ottawa Senators	Forward	19	8482116	2002-01-15
3493	Tim Thomas	N/A	Goalie	47	8460703	1974-04-15
3494	Tim Wallace	N/A	Forward	37	8473734	1984-08-06
3495	Timo Meier	San Jose Sharks	Forward	24	8478414	1996-10-08
3496	Timofey Spitserov	San Jose Sharks	Forward	19	8482524	2002-03-26
3497	Timothy Boyle	Ottawa Senators	Defenseman	28	8476968	1993-03-21
3498	Timothy Liljegren	Toronto Maple Leafs	Defenseman	22	8480043	1999-04-30
3499	Timur Ibragimov	San Jose Sharks	Forward	20	8481669	2000-10-12
3500	Tobias Bjornfot	Los Angeles Kings	Defenseman	20	8481600	2001-04-06
3501	Tobias Geisser	Washington Capitals	Defenseman	22	8480283	1999-02-13
3502	Tobias Lindberg	N/A	Forward	26	8477427	1995-07-22
3503	Tobias Rieder	N/A	Forward	28	8476356	1993-01-10
3504	Toby Enstrom	N/A	Defenseman	36	8470828	1984-11-05
3505	Toby Petersen	N/A	Forward	42	8467543	1978-10-27
3506	Todd Bertuzzi	N/A	Forward	46	8459444	1975-02-02
3507	Todd Burgess	N/A	Forward	25	8479586	1996-04-03
3508	Tom Gilbert	N/A	Defenseman	38	8470104	1983-01-10
3509	Tom Kostopoulos	N/A	Forward	42	8466398	1979-01-24
3510	Tom Kuhnhackl	N/A	Forward	29	8475832	1992-01-21
3511	Tom McCollum	N/A	Goalie	31	8474591	1989-12-07
3512	Tom Poti	N/A	Defenseman	44	8465012	1977-03-22
3513	Tom Pyatt	N/A	Forward	34	8471768	1987-02-14
3514	Tom Sestito	N/A	Forward	33	8473542	1987-09-28
3515	Tom Wandell	N/A	Forward	34	8471807	1987-01-29
3516	Tom Wilson	Washington Capitals	Forward	27	8476880	1994-03-29
3517	Tomas Fleischmann	N/A	Forward	37	8470039	1984-05-16
3518	Tomas Hertl	San Jose Sharks	Forward	27	8476881	1993-11-12
3519	Tomas Holmstrom	N/A	Forward	48	8460743	1973-01-23
3520	Tomas Hyka	N/A	Forward	28	8476617	1993-03-23
3521	Tomas Jurco	N/A	Forward	28	8476430	1992-12-28
3522	Tomas Kaberle	N/A	Defenseman	43	8465200	1978-03-02
3523	Tomas Kopecky	N/A	Forward	39	8468518	1982-02-05
3524	Tomas Kubalik	N/A	Forward	31	8474693	1990-05-01
3525	Tomas Kundratek	N/A	Defenseman	31	8474649	1989-12-26
3526	Tomas Machu	New York Islanders	Defenseman	18	8482954	2003-03-02
3527	Tomas Mazura	Edmonton Oilers	Forward	20	8481752	2000-09-23
3528	Tomas Nosek	Boston Bruins	Forward	29	8477931	1992-09-01
3529	Tomas Plekanec	N/A	Forward	38	8469521	1982-10-31
3530	Tomas Tatar	New Jersey Devils	Forward	30	8475193	1990-12-01
3531	Tomas Vincour	N/A	Forward	30	8475266	1990-11-19
3532	Tomas Vokoun	N/A	Goalie	45	8460712	1976-07-02
3533	Tomas Vomacka	Nashville Predators	Goalie	22	8480233	1999-05-02
3534	Tommy Cross	St. Louis Blues	Defenseman	32	8474019	1989-09-12
3535	Tommy Veilleux	N/A	Forward	26	8477311	1995-05-07
3536	Tommy Wingels	N/A	Forward	33	8474739	1988-04-12
3537	Toni Lydman	N/A	Defenseman	43	8465042	1977-09-25
3538	Toni Utunen	Vancouver Canucks	Defenseman	21	8481066	2000-04-27
3539	Tony DeAngelo	Carolina Hurricanes	Defenseman	25	8477950	1995-10-24
3540	Topi Niemela	Toronto Maple Leafs	Defenseman	19	8482158	2002-03-25
3541	Topias Vilen	New Jersey Devils	Defenseman	18	8482873	2003-04-01
3542	Torey Krug	St. Louis Blues	Defenseman	30	8476792	1991-04-12
3543	Torrey Mitchell	N/A	Forward	36	8471338	1985-01-30
3544	Travis Barron	N/A	Forward	23	8479561	1998-08-17
3545	Travis Boyd	Arizona Coyotes	Forward	28	8476329	1993-09-14
3546	Travis Brown	N/A	Defenseman	27	8477020	1994-03-15
3547	Travis Dermott	Toronto Maple Leafs	Defenseman	24	8478408	1996-12-22
3548	Travis Hamonic	Vancouver Canucks	Defenseman	31	8474612	1990-08-16
3549	Travis Konecny	Philadelphia Flyers	Forward	24	8478439	1997-03-11
3550	Travis Moen	N/A	Forward	39	8468635	1982-04-06
3551	Travis Morin	N/A	Forward	37	8471474	1984-01-09
3552	Travis Sanheim	Philadelphia Flyers	Defenseman	25	8477948	1996-03-29
3553	Travis Turnbull	N/A	Forward	35	8475102	1986-07-07
3554	Travis Zajac	N/A	Forward	36	8471233	1985-05-13
3555	Trent Frederic	Boston Bruins	Forward	23	8479365	1998-02-11
3556	Trent Hunter	N/A	Forward	41	8467466	1980-07-05
3557	Trent Miner	Colorado Avalanche	Goalie	20	8481529	2001-02-05
3558	Trent Whitfield	N/A	Forward	44	8465056	1977-06-17
3559	Trenton Bourque	N/A	Defenseman	23	8480250	1998-06-11
3560	Trevor Carrick	Anaheim Ducks	Defenseman	27	8476953	1994-07-04
3561	Trevor Daley	N/A	Defenseman	37	8470110	1983-10-09
3562	Trevor Gillies	N/A	Forward	42	8467579	1979-01-30
3563	Trevor Janicke	Anaheim Ducks	Forward	20	8481620	2000-12-25
3564	Trevor Kuntar	Boston Bruins	Forward	20	8482479	2001-06-20
3565	Trevor Lewis	Calgary Flames	Forward	34	8473453	1987-01-08
3566	Trevor Moore	Los Angeles Kings	Forward	26	8479675	1995-03-31
3567	Trevor Murphy	N/A	Defenseman	26	8477634	1995-07-17
3568	Trevor Smith	N/A	Forward	36	8473942	1985-02-08
3569	Trevor Zegras	Anaheim Ducks	Forward	20	8481533	2001-03-20
3570	Trevor van Riemsdyk	Washington Capitals	Defenseman	30	8477845	1991-07-24
3571	Trey Fix-Wolansky	Columbus Blue Jackets	Forward	22	8480441	1999-05-26
3572	Tristan Broz	Pittsburgh Penguins	Forward	18	8482698	2002-10-10
3573	Tristan Jarry	Pittsburgh Penguins	Goalie	26	8477465	1995-04-29
3574	Tristan Lennox	New York Islanders	Goalie	18	8482668	2002-10-21
3575	Tristen Robins	San Jose Sharks	Forward	19	8482181	2001-11-15
3576	Troy Bodie	N/A	Forward	36	8470867	1985-01-25
3577	Troy Bourke	N/A	Forward	27	8476912	1994-03-30
3578	Troy Brouwer	N/A	Forward	36	8471426	1985-08-17
3579	Troy Grosenick	Boston Bruins	Goalie	32	8477234	1989-08-27
3580	Troy Josephs	N/A	Forward	27	8477349	1994-05-09
3581	Troy Stecher	Detroit Red Wings	Defenseman	27	8479442	1994-04-07
3582	Troy Terry	Anaheim Ducks	Forward	24	8478873	1997-09-10
3583	Tucker Poolman	Vancouver Canucks	Defenseman	28	8477359	1993-06-08
3584	Tuomo Ruutu	N/A	Forward	38	8469462	1983-02-16
3585	Turner Elson	N/A	Forward	29	8476505	1992-09-13
3586	Tuukka Rask	N/A	Goalie	34	8471695	1987-03-10
3587	Tuukka Tieksola	Carolina Hurricanes	Forward	20	8481697	2001-06-22
3588	Ty Conklin	N/A	Goalie	45	8469152	1976-03-30
3589	Ty Dellandrea	Dallas Stars	Forward	21	8480848	2000-07-21
3590	Ty Emberson	Arizona Coyotes	Defenseman	21	8480834	2000-05-23
3591	Ty Gallagher	Boston Bruins	Defenseman	18	8482719	2003-03-06
3592	Ty Murchison	Philadelphia Flyers	Defenseman	18	8482804	2003-02-02
3593	Ty Rattie	N/A	Forward	28	8476427	1993-02-05
3594	Ty Ronning	New York Rangers	Forward	23	8479317	1997-10-20
3595	Ty Smilanic	Florida Panthers	Forward	19	8482104	2002-01-20
3596	Ty Smith	New Jersey Devils	Defenseman	21	8480883	2000-03-24
3597	Ty Taylor	Tampa Bay Lightning	Goalie	22	8481083	1999-07-05
3598	Ty Voit	Toronto Maple Leafs	Forward	18	8482880	2003-06-10
3599	Ty Wishart	N/A	Defenseman	33	8473501	1988-05-19
3600	Tyce Thompson	New Jersey Devils	Forward	22	8481740	1999-07-12
3601	Tye McGinn	N/A	Forward	31	8475775	1990-07-29
3602	Tyler Angle	Columbus Blue Jackets	Forward	20	8481690	2000-09-30
3603	Tyler Benson	Edmonton Oilers	Forward	23	8479347	1998-03-15
3604	Tyler Bertuzzi	Detroit Red Wings	Forward	26	8477479	1995-02-24
3605	Tyler Bird	N/A	Forward	25	8478066	1996-08-14
3606	Tyler Boucher	Ottawa Senators	Forward	18	8482674	2003-01-16
3607	Tyler Bozak	N/A	Forward	35	8475098	1986-03-19
3608	Tyler Bunz	N/A	Goalie	29	8475781	1992-02-11
3609	Tyler Cuma	N/A	Defenseman	31	8474585	1990-01-19
3610	Tyler Ennis	N/A	Forward	31	8474589	1989-10-06
3611	Tyler Ganly	N/A	Defenseman	26	8477388	1995-03-22
3612	Tyler Gaudet	N/A	Forward	28	8477715	1993-04-04
3613	Tyler Graovac	N/A	Forward	28	8476344	1993-04-27
3614	Tyler Inamoto	Florida Panthers	Defenseman	22	8480065	1999-05-06
3615	Tyler Johnson	Chicago Blackhawks	Forward	31	8474870	1990-07-29
3616	Tyler Kennedy	N/A	Forward	35	8471311	1986-07-15
3617	Tyler Kleven	Ottawa Senators	Defenseman	19	8482095	2002-01-10
3618	Tyler Lewington	Boston Bruins	Defenseman	26	8477343	1994-12-05
3619	Tyler Madden	Los Angeles Kings	Forward	21	8480805	1999-11-09
3620	Tyler Motte	Vancouver Canucks	Forward	26	8477353	1995-03-10
3621	Tyler Moy	N/A	Forward	26	8478896	1995-07-18
3622	Tyler Myers	Vancouver Canucks	Defenseman	31	8474574	1990-02-01
3623	Tyler Nanne	N/A	Defenseman	25	8478071	1996-03-17
3624	Tyler Parsons	Calgary Flames	Goalie	24	8479403	1997-09-18
3625	Tyler Pitlick	Calgary Flames	Forward	29	8475752	1991-11-01
3626	Tyler Randell	N/A	Forward	30	8475292	1991-06-15
3627	Tyler Seguin	Dallas Stars	Forward	29	8475794	1992-01-31
3628	Tyler Soy	N/A	Forward	24	8478516	1997-02-10
3629	Tyler Steenbergen	N/A	Forward	23	8480212	1998-01-07
3630	Tyler Toffoli	Montréal Canadiens	Forward	29	8475726	1992-04-24
3631	Tyler Tucker	St. Louis Blues	Defenseman	21	8481006	2000-03-01
3632	Tyler Tullio	Edmonton Oilers	Forward	19	8482151	2002-04-05
3633	Tyler Vesel	N/A	Forward	27	8478082	1994-04-14
3634	Tyler Wall	New York Rangers	Goalie	23	8479596	1998-01-14
3635	Tyler Weiss	Colorado Avalanche	Forward	21	8480837	2000-01-03
3636	Tyler Wotherspoon	N/A	Defenseman	28	8476452	1993-03-12
3637	Tyrel Bauer	Winnipeg Jets	Defenseman	19	8482459	2002-03-23
3638	Tyrel Seaman	N/A	Forward	27	8477030	1994-01-06
3639	Tyrell Goulbourne	N/A	Forward	27	8477399	1994-01-26
3640	Tyson Barrie	Edmonton Oilers	Defenseman	30	8475197	1991-07-26
3641	Tyson Foerster	Philadelphia Flyers	Forward	19	8482159	2002-01-18
3642	Tyson Galloway	St. Louis Blues	Defenseman	18	8482878	2003-01-20
3643	Tyson Hinds	Anaheim Ducks	Defenseman	18	8482731	2003-03-12
3644	Tyson Jost	Colorado Avalanche	Forward	23	8479370	1998-03-14
3645	Tyson Kozak	Buffalo Sabres	Forward	18	8482896	2002-12-29
3646	Tyson Strachan	N/A	Defenseman	36	8470729	1984-10-30
3647	Ukko-Pekka Luukkonen	Buffalo Sabres	Goalie	22	8480045	1999-03-09
3648	Urho Vaakanainen	Boston Bruins	Defenseman	22	8480001	1999-01-01
3649	Vaclav Karabacek	N/A	Forward	25	8477980	1996-05-02
3650	Vadim Shipachyov	Vegas Golden Knights	Forward	34	8479650	1987-03-12
3651	Vadim Zherenko	St. Louis Blues	Goalie	20	8481689	2001-03-15
3652	Valentin Nussbaumer	Arizona Coyotes	Forward	20	8481688	2000-09-25
3653	Valentin Zykov	N/A	Forward	26	8477458	1995-05-15
3654	Valeri Nichushkin	Colorado Avalanche	Forward	26	8477501	1995-03-04
3655	Valeri Vasiliev	Philadelphia Flyers	Defenseman	27	8477037	1994-05-31
3656	Valtteri Filppula	N/A	Forward	37	8470047	1984-03-20
3657	Valtteri Puustinen	Pittsburgh Penguins	Forward	22	8481703	1999-06-04
3658	Vasiliy Ponomarev	Carolina Hurricanes	Forward	19	8482102	2002-03-13
3659	Vasily Glotov	Buffalo Sabres	Forward	24	8479601	1997-09-04
3660	Vasily Podkolzin	Vancouver Canucks	Forward	20	8481617	2001-06-24
3661	Veeti Miettinen	Toronto Maple Leafs	Forward	19	8482519	2001-09-20
3662	Veeti Vainio	N/A	Defenseman	24	8478869	1997-06-16
3663	Veini Vehvilainen	N/A	Goalie	24	8481001	1997-02-13
3664	Vernon Fiddler	N/A	Forward	41	8469759	1980-05-09
3665	Victor Antipin	N/A	Defenseman	28	8479755	1992-12-06
3666	Victor Bartley	N/A	Defenseman	33	8473658	1988-02-17
3667	Victor Berglund	Boston Bruins	Defenseman	22	8480264	1999-08-02
3668	Victor Brattstrom	Detroit Red Wings	Goalie	24	8480997	1997-03-22
3669	Victor Ejdsell	Chicago Blackhawks	Forward	26	8480153	1995-06-06
3670	Victor Hedman	Tampa Bay Lightning	Defenseman	30	8475167	1990-12-18
3671	Victor Mete	Ottawa Senators	Defenseman	23	8479376	1998-06-07
3672	Victor Olofsson	Buffalo Sabres	Forward	26	8478109	1995-07-18
3673	Victor Oreskovich	N/A	Forward	35	8471268	1986-08-15
3674	Victor Rask	Minnesota Wild	Forward	28	8476437	1993-03-01
3675	Victor Soderstrom	Arizona Coyotes	Defenseman	20	8481599	2001-02-26
3676	Victor Stjernborg	Chicago Blackhawks	Forward	18	8482905	2003-05-22
3677	Viktor Arvidsson	Los Angeles Kings	Forward	28	8478042	1993-04-08
3678	Viktor Crus Rydberg	N/A	Forward	26	8477368	1995-03-21
3679	Viktor Fasth	N/A	Goalie	39	8476839	1982-08-08
3680	Viktor Hurtig	New Jersey Devils	Defenseman	19	8482908	2002-04-28
3681	Viktor Lodin	Ottawa Senators	Forward	22	8481657	1999-06-02
3682	Viktor Loov	N/A	Defenseman	28	8477033	1992-11-16
3683	Viktor Persson	Vancouver Canucks	Defenseman	19	8482502	2001-11-07
3684	Viktor Stalberg	N/A	Forward	35	8473537	1986-01-17
3685	Viktor Svedberg	N/A	Defenseman	30	8477300	1991-05-24
3686	Viktor Tikhonov	N/A	Forward	33	8474588	1988-05-12
3687	Vili Saarijarvi	Arizona Coyotes	Defenseman	24	8478834	1997-05-15
3688	Viljami Marjala	Buffalo Sabres	Forward	18	8482759	2003-01-29
3689	Ville Heinola	Winnipeg Jets	Defenseman	20	8481572	2001-03-02
3690	Ville Husso	St. Louis Blues	Goalie	26	8478024	1995-02-06
3691	Ville Koivunen	Carolina Hurricanes	Forward	18	8482758	2003-06-13
3692	Ville Leino	N/A	Forward	37	8474551	1983-10-06
3693	Ville Ottavainen	Seattle Kraken	Defenseman	19	8482866	2002-08-12
3694	Ville Pokka	N/A	Defenseman	27	8476864	1994-06-03
3695	Ville Rasanen	N/A	Defenseman	22	8480265	1998-10-08
3696	Vince Dunn	Seattle Kraken	Defenseman	24	8478407	1996-10-29
3697	Vincent Desharnais	N/A	Defenseman	25	8479576	1996-05-29
3698	Vincent Dunn	N/A	Forward	26	8477370	1995-09-14
3699	Vincent Iorio	Washington Capitals	Defenseman	18	8482861	2002-11-14
3700	Vincent Lecavalier	N/A	Forward	41	8467329	1980-04-21
3701	Vincent Trocheck	Carolina Hurricanes	Forward	28	8476389	1993-07-11
3702	Vinni Lettieri	Anaheim Ducks	Forward	26	8479968	1995-02-06
3703	Vinnie Hinostroza	Buffalo Sabres	Forward	27	8476994	1994-04-03
3704	Vinny Prospal	N/A	Forward	46	8459492	1975-02-17
3705	Vitali Kravtsov	New York Rangers	Forward	21	8480833	1999-12-23
3706	Vitaly Abramov	Ottawa Senators	Forward	23	8479411	1998-05-08
3707	Vitek Vanecek	Washington Capitals	Goalie	25	8477970	1996-01-09
3708	Vladimir Bobylev	Toronto Maple Leafs	Forward	24	8479528	1997-04-18
3709	Vladimir Sobotka	N/A	Forward	34	8471743	1987-07-02
3710	Vladimir Tarasenko	St. Louis Blues	Forward	29	8475765	1991-12-13
3711	Vladimir Zharkov	N/A	Forward	33	8473592	1988-01-10
3712	Vladislav Firstov	Minnesota Wild	Forward	20	8481706	2001-06-19
3713	Vladislav Gavrikov	Columbus Blue Jackets	Defenseman	25	8478882	1995-11-21
3714	Vladislav Kamenev	Colorado Avalanche	Forward	25	8477973	1996-08-12
3715	Vladislav Kara	Toronto Maple Leafs	Forward	23	8480284	1998-04-20
3716	Vladislav Kolyachonok	Arizona Coyotes	Defenseman	20	8481609	2001-05-26
3717	Vladislav Lukashevich	Florida Panthers	Defenseman	18	8482770	2003-05-23
3718	Vladislav Namestnikov	Detroit Red Wings	Forward	28	8476480	1992-11-22
3719	Vladislav Yeryomenko	Nashville Predators	Defenseman	22	8480991	1999-04-23
3720	Vojtech Budik	N/A	Defenseman	23	8479332	1998-01-29
3721	Vojtech Mozik	N/A	Defenseman	28	8478584	1992-12-26
3722	Vyacheslav Peksa	Toronto Maple Leafs	Goalie	19	8482940	2002-08-27
3723	Wade Allison	Philadelphia Flyers	Forward	23	8479322	1997-10-14
3724	Wade Megan	N/A	Forward	31	8475263	1990-07-22
3725	Wade Murphy	N/A	Forward	27	8477325	1993-10-22
3726	Wade Redden	N/A	Defenseman	44	8462033	1977-06-12
3727	Warren Foegele	Edmonton Oilers	Forward	25	8477998	1996-04-01
3728	Warren Peters	N/A	Forward	39	8468887	1982-07-10
3729	Wayne Simmonds	Toronto Maple Leafs	Forward	33	8474190	1988-08-26
3730	Wesley Myron	N/A	Forward	29	8476990	1992-08-16
3731	Wiley Sherman	N/A	Defenseman	26	8477382	1995-05-24
3732	Wilhelm Westlund	N/A	Defenseman	26	8477323	1995-03-15
3733	Will Acton	N/A	Forward	34	8476179	1987-07-16
3734	Will Borgen	Seattle Kraken	Defenseman	24	8478840	1996-12-19
3735	Will Butcher	Buffalo Sabres	Defenseman	26	8477355	1995-01-06
3736	Will Cranley	St. Louis Blues	Goalie	19	8482205	2002-02-26
3737	Will O'Neill	N/A	Defenseman	33	8473440	1988-04-28
3738	William Bitten	Minnesota Wild	Forward	23	8479375	1998-07-10
3739	William Carrier	Vegas Golden Knights	Forward	26	8477478	1994-12-20
3740	William Cuylle	New York Rangers	Forward	19	8482157	2002-02-05
3741	William Dufour	New York Islanders	Forward	19	8482207	2002-01-28
3742	William Eklund	San Jose Sharks	Forward	18	8482667	2002-10-12
3743	William Francis	Anaheim Ducks	Defenseman	20	8481727	2000-11-16
3744	William Karlsson	Vegas Golden Knights	Forward	28	8476448	1993-01-08
3745	William Lagesson	Edmonton Oilers	Defenseman	25	8478021	1996-02-22
3746	William Lockwood	Vancouver Canucks	Forward	23	8479367	1998-06-20
3747	William Nylander	Toronto Maple Leafs	Forward	25	8477939	1996-05-01
3748	William Reilly	Pittsburgh Penguins	Defenseman	24	8480278	1997-07-23
3749	William Stromgren	Calgary Flames	Forward	18	8482766	2003-06-07
3750	William Trudeau	Montréal Canadiens	Defenseman	18	8482806	2002-10-11
3751	William Villeneuve	Toronto Maple Leafs	Defenseman	19	8482174	2002-03-20
3752	William Von Barnekow Lofberg	Buffalo Sabres	Forward	18	8482883	2002-11-12
3753	William Wallinder	Detroit Red Wings	Defenseman	19	8482171	2002-07-28
3754	William Worge Kreu	Buffalo Sabres	Defenseman	21	8481046	2000-05-15
3755	Willie Mitchell	N/A	Defenseman	44	8465185	1977-04-23
3756	Wojtek Wolski	N/A	Forward	35	8471234	1986-02-24
3757	Wouter Peeters	N/A	Goalie	23	8479582	1998-07-31
3758	Wyatt Johnston	Dallas Stars	Forward	18	8482740	2003-05-14
3759	Wyatt Kaiser	Chicago Blackhawks	Defenseman	19	8482176	2002-07-31
3760	Wyatt Kalynuk	Chicago Blackhawks	Defenseman	24	8480293	1997-04-14
3761	Wyatt Schingoethe	Toronto Maple Leafs	Forward	19	8482200	2002-08-03
3762	Wyatte Wylie	Philadelphia Flyers	Defenseman	21	8480984	1999-11-02
3763	Xavier Bernard	Ottawa Senators	Defenseman	21	8480886	2000-01-06
3764	Xavier Bouchard	N/A	Defenseman	21	8480864	2000-02-28
3765	Xavier Bourgault	Edmonton Oilers	Forward	18	8482673	2002-10-22
3766	Xavier Ouellet	Montréal Canadiens	Defenseman	28	8476443	1993-07-29
3767	Xavier Simoneau	Montréal Canadiens	Forward	20	8481794	2001-05-19
3768	Yakov Trenin	Nashville Predators	Forward	24	8478508	1997-01-13
3769	Yan Kuznetsov	Calgary Flames	Defenseman	19	8482165	2002-03-09
3770	Yan Pavel Laplante	N/A	Forward	26	8477483	1995-04-23
3771	Yann Danis	N/A	Goalie	40	8471186	1981-06-21
3772	Yann Sauve	N/A	Defenseman	31	8474601	1990-02-18
3773	Yanni Gourde	Seattle Kraken	Forward	29	8476826	1991-12-15
3774	Yannick Weber	N/A	Defenseman	32	8474134	1988-09-23
3775	Yegor Chinakhov	Columbus Blue Jackets	Forward	20	8482475	2001-02-01
3776	Yegor Naumov	Carolina Hurricanes	Goalie	18	8482899	2003-04-10
3777	Yegor Rykov	N/A	Defenseman	24	8479531	1997-04-14
